ID_HerramientasQS,NumeroSerie,NumeroReparacion,Tipo,Fabricante,Modelo,Ejecución,Estado
2334,201719,201719,Destornilladores (general),Desoutter,ELS45-180-A,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
2335,201720,201720,Destornilladores (general),Desoutter,ELS15-480-A,Standard,en mantenimiento / Wartung/Rep
2336,201721,201721,Destornilladores (general),Desoutter,ELS15-480-A,Standard,en el servicio / im Betrieb
2337,201722,201722,Destornilladores (general),Desoutter,ELS15-480-A,Standard,en mantenimiento / Wartung/Rep
2338,201723,201723,Destornilladores (general),Desoutter,ELS15-480-A,Standard,en mantenimiento / Wartung/Rep
2339,201724,201724,Destornilladores (general),Desoutter,ELS15-480-A,Standard,en mantenimiento / Wartung/Rep
234,09061383,100068,Destornillador EC,AMT,PCX1013ZV38,Atornillador pistola / Pistolenschrauber,en mantenimiento / Wartung/Rep
2340,201725,201725,Destornilladores (general),Milwaukee,Milwaukee  M4,Atornillador recto / Stabschrauber,Baja por Dañado / Geschädigt
2341,201726,201726,Destornilladores (general),Gesipa,Fire Bird Pro,Remachadora /Nietmaschine,en la bodega / Im Lager
2342,201727,201727,Destornilladores (general),Gesipa,Fire Bird Pro,Remachadora /Nietmaschine,en la bodega / Im Lager
2343,201728,201728,Destornilladores (general),Desoutter,ELS45-180-A,Atornillador recto / Stabschrauber,en mantenimiento / Wartung/Rep
2344,201729,201729,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador recto / Stabschrauber,en el servicio / im Betrieb
2345,201730,201730,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2346,201731,201731,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2347,201732,201732,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
2348,201733,201733,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2349,201734,201734,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
235,09061384,100278,Destornillador EC,AMT,PCX1013ZV38,Atornillador pistola / Pistolenschrauber,en mantenimiento / Wartung/Rep
2350,201735,201735,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2351,201736,201736,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
2352,201737,201737,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2353,201738,201738,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2354,201739,201739,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
2355,201740,201740,Destornilladores (general),Desoutter,ELS30-300-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2356,201741,201741,Destornilladores (general),Desoutter,ELS30-300-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2357,201742,201742,Destornilladores (general),Desoutter,ELS30-300-A,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
2358,201743,201743,Destornilladores (general),Desoutter,ELS30-300-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2359,201744,201744,Destornilladores (general),Desoutter,ELS30-300-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
236,09061385,100282,Destornillador EC,AMT,PCX1013ZV38,Atornillador pistola / Pistolenschrauber,en mantenimiento / Wartung/Rep
2360,201745,201745,Destornilladores (general),Desoutter,ELS30-300-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2361,201746,201746,Destornilladores (general),Desoutter,ELS30-300-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2362,201747,201747,Destornilladores (general),Desoutter,ELS30-300-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2363,201748,201748,Destornilladores (general),Desoutter,ELS30-300-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2364,201749,201749,Destornilladores (general),Desoutter,ELS45-180-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2365,201750,201750,Destornilladores (general),Desoutter,ELS45-180-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2366,201751,201751,Destornilladores (general),Desoutter,ELS45-180-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2367,201752,201752,Destornilladores (general),Desoutter,ELS45-180-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2368,201753,201753,Destornilladores (general),Desoutter,ELS45-180-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2369,201754,201754,Destornilladores (general),Desoutter,ELS60-160-A,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
237,09061386,100298,Destornillador EC,AMT,PCX1013ZV38,Atornillador pistola / Pistolenschrauber,en mantenimiento / Wartung/Rep
2370,201755,201755,Destornilladores (general),Desoutter,ELS60-160-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2371,201756,201756,Destornilladores (general),Desoutter,ELS60-160-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2372,201757,201757,Destornilladores (general),Desoutter,ELS60-160-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2373,201758,201758,Destornilladores (general),Milwaukee,Milwaukee  M4,Atornillador recto / Stabschrauber,Baja por Dañado / Geschädigt
2374,201759,201759,Destornilladores (general),Milwaukee,Milwaukee  M4,Atornillador recto / Stabschrauber,en mantenimiento / Wartung/Rep
2375,201760,201760,Destornilladores (general),Bosch,Angle Exact Ion 60-120,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2376,201761,201761,Destornilladores (general),Bosch,Angle Exact Ion 30-300,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2377,201762,201762,Destornilladores (general),Bosch,Angle Exact Ion 30-300,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2378,201763,201763,Destornilladores (general),Bosch,Angle Exact Ion 30-300,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2379,201764,201764,Destornilladores (general),Bosch,Angle Exact Ion 30-300,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
238,09061387,100288,Destornillador EC,AMT,PCX1013ZV38,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2380,201765,201765,Destornilladores (general),Bosch,Angle Exact Ion 30-300,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2381,201766,201766,Destornilladores (general),Bosch,Angle Exact Ion 30-300,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2382,201767,201767,Destornilladores (general),Bosch,Angle Exact Ion 30-300,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2383,201768,201768,Destornilladores (general),Bosch,Angle Exact Ion 30-300,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2384,201769,201769,Destornilladores (general),Bosch,Angle Exact Ion 30-300,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2385,201770,201770,Destornilladores (general),Bosch,Angle Exact Ion 30-300,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2386,201771,201771,Destornilladores (general),Bosch,Angle Exact Ion 30-300,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2387,201772,201772,Destornilladores (general),Bosch,Angle Exact Ion 30-300,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
2388,201773,201773,Destornilladores (general),Bosch,Angle Exact Ion 30-300,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2389,201774,201774,Destornilladores (general),Bosch,Angle Exact Ion 30-300,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
239,09061681,100179,Destornillador EC,AMT,HCX1025WV38,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
2390,201775,201775,Destornilladores (general),Bosch,Angle Exact Ion 30-300,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2391,201776,201776,Destornilladores (general),Bosch,Angle Exact Ion 30-300,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2392,201777,201777,Destornilladores (general),Bosch,Angle Exact Ion 30-300,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2393,201778,201778,Destornilladores (general),Bosch,Angle Exact Ion 30-300,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2394,201779,201779,Destornilladores (general),Bosch,Angle Exact Ion 30-300,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2395,201780,201780,Destornilladores (general),Bosch,Angle Exact Ion 30-300,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2396,201781,201781,Destornilladores (general),Bosch,Angle Exact Ion 30-300,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2397,201782,201782,Destornilladores (general),Bosch,Angle Exact Ion 40-220,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
2398,201783,201783,Destornilladores (general),Bosch,Angle Exact Ion 40-220,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2399,201784,201784,Destornilladores (general),Bosch,Angle Exact Ion 40-220,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
24,09060395,09060395,Destornillador EC,AMT,ECR326DWR300W3AWD350-300,husillo / Spindel,en mantenimiento / Wartung/Rep
240,09061682,100182,Destornillador EC,AMT,HCX1025WV38,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
2400,201785,201785,Destornilladores (general),Bosch,Angle Exact Ion 40-220,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
2401,201786,201786,Destornilladores (general),Bosch,Angle Exact Ion 40-220,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2402,201787,201787,Destornilladores (general),Bosch,Angle Exact Ion 40-220,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2403,201788,201788,Destornilladores (general),Bosch,Angle Exact Ion 40-220,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2404,201789,201789,Destornilladores (general),Bosch,Angle Exact Ion 40-220,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2405,201790,201790,Destornilladores (general),Bosch,Angle Exact Ion 40-220,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2406,201791,201791,Destornilladores (general),Bosch,Angle Exact Ion 40-220,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2407,201792,201792,Destornilladores (general),Bosch,Exact Ion 6-1500,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2408,201793,201793,Destornilladores (general),Bosch,Exact Ion 6-1500,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2409,201794,201794,Destornilladores (general),Bosch,Exact Ion 6-1500,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
241,09061683,100181,Destornillador EC,AMT,HCX1025WV38,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
2410,201795,201795,Destornilladores (general),Bosch,Exact Ion 6-1500,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2411,201796,201796,Destornilladores (general),Bosch,Exact Ion 6-1500,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2412,201797,201797,Destornilladores (general),Bosch,Exact Ion 6-1500,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2413,201798,201798,Destornilladores (general),Bosch,Exact Ion 6-1500,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2414,201799,201799,Destornilladores (general),Bosch,Exact Ion 6-1500,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2415,201800,201800,Destornilladores (general),Bosch,Exact Ion 6-1500,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2416,201801,201801,Destornilladores (general),Bosch,Exact Ion 6-1500,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2417,201802,201802,Destornilladores (general),Bosch,Exact Ion 6-1500,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2418,201803,201803,Destornilladores (general),Bosch,Exact Ion 6-1500,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2419,201804,201804,Destornilladores (general),Bosch,Exact Ion 6-1500,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
242,09061684,100291,Destornillador EC,AMT,HCX1025WV38,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
2420,201805,201805,Destornilladores (general),Bosch,Exact Ion 6-1500,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2421,201806,201806,Destornilladores (general),Bosch,Exact Ion 6-1500,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2422,201807,201807,Destornilladores (general),Bosch,Exact Ion 6-1500,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2423,201808,201808,Destornilladores (general),Bosch,Exact Ion 8-1100,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2424,201809,201809,Destornilladores (general),Bosch,Exact Ion 8-1100,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2425,201810,201810,Destornilladores (general),Bosch,Exact Ion 8-1100,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2426,201811,201811,Destornilladores (general),Bosch,Exact Ion 8-1100,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2427,201812,201812,Destornilladores (general),Bosch,Exact Ion 8-1100,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2428,201813,201813,Destornilladores (general),Bosch,Exact Ion 8-1100,Atornillador pistola / Pistolenschrauber,en mantenimiento / Wartung/Rep
2429,201814,201814,Destornilladores (general),Bosch,Exact Ion 8-1100,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
243,09061685,100280,Destornillador EC,AMT,HCX1025WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2430,201815,201815,Destornilladores (general),Bosch,Exact Ion 8-1100,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2431,201816,201816,Destornilladores (general),Bosch,Exact Ion 8-1100,Atornillador pistola / Pistolenschrauber,en mantenimiento / Wartung/Rep
2432,201817,201817,Destornilladores (general),Bosch,Exact Ion 8-1100,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2433,201818,201818,Destornilladores (general),Bosch,Exact Ion 8-1100,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2434,201819,201819,Destornilladores (general),Bosch,Exact Ion 8-1100,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2435,201820,201820,Destornilladores (general),Bosch,Exact Ion 8-1100,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2436,201821,201821,Destornilladores (general),Bosch,Exact Ion 8-1100,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2437,201822,201822,Destornilladores (general),Bosch,Exact Ion 8-1100,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2438,201823,201823,Destornilladores (general),Bosch,Exact Ion 8-1100,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2439,201824,201824,Destornilladores (general),Bosch,Exact Ion 8-1100,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
244,09061686,100346,Destornillador EC,AMT,HCX1025WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2440,201825,201825,Destornilladores (general),Bosch,Exact Ion 8-1100,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2441,201826,201826,Destornilladores (general),Bosch,Exact Ion 8-1100,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2442,201827,201827,Destornilladores (general),Bosch,Exact Ion 8-1100,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
